X1,name
100616403,MIR4691
100422873,MIR4297
10312,TCIRG1
161502,CFAP161
387723,C10orf143
100289650,PSG8-AS1
10539,GLRX3
162427,RETREG3
5669,PSG1
3603,IL16
80255,SLC35F5
93653,ST7-AS1
100874361,PPP2R2B-IT1
100422867,MIR378C
256536,TCERG1L
7982,ST7
93655,ST7
202374,STK32A
9348,NDST3
79413,ZBED2
257068,PLCXD2
5939,RBMS2
400541,AC009060.1
7283,TUBG1
5675,PSG6
283971,CLEC18C
497190,CLEC18C
101927489,TCERG1L-AS1
399827,LINC01164
90102,PHLDB2
55844,PPP2R2D
27175,TUBG2
1152,CKB
100313892,MIR761
5676,PSG7
5865,RAB3B
116843,SLC18B1
100093630,SNHG8
1809,DPYSL3
79990,PLEKHH3
102465451,MIR6753
1119,CHKA
677809,SNORA24
8492,PRSS12
51060,TXNDC12
5680,PSG11
6206,RPS12
100616208,MIR4782
594837,SNORD101
594838,SNORD100
594839,SNORA33
285735,LINC00326
10096,ACTR3
115708,TRMT61A
664,BNIP3
5670,PSG2
11176,BAZ2A
112970,KTI12
9529,BAG5
104355143,TXNDC12-AS1
5673,PSG5
91408,BTF3L4
2826,CCR10
3831,KLC1
51111,KMT5B
282973,JAKMIP3
8506,CNTNAP1
153469,JAKMIP2-AS1
101929741,METTL14-DT
2070,EYA4
9832,JAKMIP2
5672,PSG4
440900,LINC01191
9372,ZFYVE9
57721,METTL14
57628,DPP10
2145,EZH1
9871,SEC24D
80765,STARD5
53838,C11orf24
284344,CEACAMP10
506,ATP5F1B
100506060,SMG1P7
107984138,SMG1P7
5678,PSG9
55347,ABHD10
200014,CC2D1B
118460,EXOSC6
4041,LRP5
16,AARS1
29114,TAGLN3
26789,SNORD59A
10728,PTGES3
342125,TMC3
57126,CD177
344805,TMPRSS7
6690,SPINK1
117156,SCGB3A2
10570,DPYSL4
55291,PPP6R3
389023,DPP10-AS1
389336,C5orf46
4998,ORC1
83639,TEX101
11005,SPINK5
100507308,TARID
8886,DDX18
27076,LYPD3
84206,MEX3B
693152,MIR567
282974,STK32C
6943,TCF21
102466195,MIR6780A
101929690,LINC01583
171024,SYNPO2
9519,TBPL1
84950,PRPF38A
653583,PHLDB3
100190938,RAMP2-AS1
79631,EFL1
4666,"NACA"
10266,RAMP2
154091,SLC2A12
23318,TUT4
80313,LRRC27
84313,VPS25
6446,SGK1
23474,ETHE1
54520,CCDC93
51778,MYOZ2
65266,WNK4
284346,ZNF575
54532,USP53
7515,XRCC1
170394,PWWP2B
283726,SAXO2
28958,COA3
105374042,AC112487.1
124817,CNTD1
4345,CD200
3632,INPP5A
401152,C4orf3
8678,BECN1
51141,INSIG2
2169,FABP2
151888,BTLA
390940,PINLYP
101926918,GTF2IP12
64422,ATG3
102546294,AC011346.1
100506797,THORLNC
2882,GPX7
408187,SPINK14
2019,EN1
126298,IRGQ
645513,SEPTIN7P14
348378,SHISAL2A
404203,SPINK6
8685,MARCO
79177,ZNF576
65260,COA7
84504,NKX6-2
79699,ZYG11B
105378220,MARCOL
153218,SPINK13
54777,CFAP46
102465468,MIR6781
100170229,SRRM5
10197,PSME3
84651,SPINK7
55032,SLC35A5
126299,ZNF428
165257,C1QL2
8654,PDE5A
55240,STEAP3
440590,ZYG11A
199731,CADM4
643394,SPINK9
5557,PRIM1
5329,PLAUR
338069,ST7-OT4
81545,FBXO38
151887,CCDC80
55268,ECHDC2
100874111,STEAP3-AS1
130355,C2orf76
102466616,MIR6132
93654,ST7-AS2
101927590,LINC01166
103695432,LINC01167
399829,LINC01168
84435,ADGRA1
11269,DDX19B
8630,HSD17B6
1622,DBI
7472,WNT2
101929694,LINC02042
85442,KNDC1
344807,CD200R1L
105372412,AC005622.1
56269,IRGC
131450,CD200R1
56006,SMG9
1080,CFTR
121214,SDR9C7
8433,UTF1
27287,VENTX
8608,RDH16
101927671,MIR202HG
574448,MIR202
11318,GPR182
6342,SCP2
101,ADAM8
9880,ZBTB39
6866,TAC3
84334,COA8
29083,GTPBP8
101927007,LINC01365
3783,KCNN4
100996694,LINC02502
51083,GAL
4085,MAD2L1
314,AOC2
140738,TMEM37
8639,AOC3
64577,ALDH8A1
9633,TESMIN
6344,SCTR
7517,XRCC3
90586,AOC4P
3360,HTR4
25871,NEPRO
1374,CPT1A
2538,G6PC
10844,TUBGCP2
11107,PRDM5
107105282,SCTR-AS1
284348,LYPD5
10767,HBS1L
80755,AARSD1
200373,CFAP221
118472,ZNF511
50632,CALY
284349,ZNF283
4640,MYO1A
127435,PODN
283692,CPEB1-AS1
118471,PRAP1
8120,AP3B2
105369364,LINC02701
219927,MRPL21
282969,FUOM
100885850,PTGES3L-AARSD1
342908,ZNF404
79038,ZFYVE21
136991,ASZ1
100505715,AC006213.2
7596,ZNF45
107986114,AC078785.1
154,ADRB2
79628,SH3TC2
1892,ECHS1
6512,SLC1A7
7638,ZNF221
80775,TMEM177
101929717,LINC02044
79625,NDNF
91653,BOC
23368,PPP1R13B
100500911,MIR3944
196743,PAOX
7711,ZNF155
100506083,AC012184.3
3508,IGHMBP2
55308,DDX19A
79931,TNIP3
5775,PTPN4
101928063,AC006213.1
7773,ZNF230
111082987,CFTR-AS1
83992,CTTNBP2
23306,NEMP1
7673,ZNF222
92170,MTG1
55779,CFAP44
7766,ZNF223
100885848,PTGES3L
1376,CPT2
4665,"NAB2"
84109,QRFPR
342909,ZNF284
145216,LINC00637
105370689,AL132712.2
57669,EPB41L5
9556,ATP5MPL
7767,ZNF224
146923,RUNDC1
6778,STAT6
503542,SPRN
54987,CZIB
6483,ST3GAL2
308,ANXA5
6155,RPL27
7768,ZNF225
100874029,CFAP44-AS1
4116,MAGOH
1571,CYP2E1
102466253,MIR8076
152185,SPICE1
693169,MIR584
10780,ZNF234
100507564,AL606760.1
122402,TDRD9
22885,ABLIM3
3430,IFI35
197258,FCSK
7769,ZNF226
7804,LRP8
51691,LSM8
56311,ANKRD7
54847,SIDT1
93426,SYCE1
116512,MRGPRD
10493,VAT1
116535,MRGPRF
100500880,MIR3662
101928200,MRGPRF-AS1
105375475,LINC02476
8153,RND2
4602,MYB
219931,TPCN2
647286,RD3L
441581,FRG2B
374569,ASPG
3751,KCND2
672,BRCA1
100616476,MIR4446
205717,USF3
23554,TSPAN12
80218,"NAA50"
79134,TMEM185B
5899,RALB
7770,ZNF227
406986,MIR203A
100616173,MIR203B
26153,KIF26A
25839,COG4
134265,AFAP1L1
132332,SMIM43
523,ATP6V1A
54556,ING3
9310,ZNF235
100422846,MIR3164
338694,AP003071.2
107984345,SMIM38
145195,LINC02691
26579,MYEOV
100192379,PP12613
5393,EXOSC9
3625,INHBB
353355,ZNF233
134266,GRPEL2
84931,LINC01101
106144529,GRPEL2-AS1
7771,ZNF112
102724265,AP000439.2
78991,PCYOX1L
54762,GRAMD1C
2736,GLI2
105379407,LINC02747
595,CCND1
101929634,LINC02280
100616300,MIR4710
64423,INF2
26974,ZNF285
27190,IL17B
79974,CPED1
7772,ZNF229
220064,LTO1
23450,SF3B3
29842,TFCP2L1
7733,ZNF180
23332,CLASP1
406935,MIR143
406937,MIR145
1452,CSNK1A1
9965,FGF19
254887,ZDHHC23
2249,FGF4
2248,FGF3
125931,CEACAM20
101928443,LINC02753
57577,CCDC191
692214,SNORD111
146433,IL34
55107,ANO1
92154,MTSS2
890,CCNA2
51384,WNT16
10447,FAM3C
388550,CEACAM22P
55212,BBS7
55697,VAC14
147710,IGSF23
79691,QTRT2
389337,ARHGEF37
5817,PVR
133522,PPARGC1B
4035,LRP1
100130894,VAC14-AS1
5803,PTPRZ1
100616355,MIR4531
56971,CEACAM19
1814,DRD3
8772,FADD
388551,CEACAM16
100151683,RNU4ATAC
602,BCL3
254128,NIFK-AS1
7222,TRPC3
7634,ZNF80
105378732,LINC01771
201633,TIGIT
494327,MIR378A
5145,PDE6A
163742,SLC25A3P1
102465879,MIR8085
23624,CBLC
63948,DMRTB1
84365,NIFK
26137,ZBTB20
148979,GLIS1
55706,NDC1
122622,ADSS1
7247,TSN
4059,BCAM
1836,SLC26A2
105751187,LRP1-AS
100302201,MIR1228
11247,NXPH4
81789,TIGD6
693153,MIR568
100131117,ZBTB20-AS1
84162,KIAA1109
22993,HMGXB3
6472,SHMT2
101927801,LINC01823
101929754,ZBTB20-AS5
54432,YIPF1
100616166,MIR4796
100874131,ZBTB20-AS4
1436,CSF1R
10572,SIVA1
5819,NECTIN2
2596,GAP43
338963,AC105339.1
1733,DIO1
283693,ACTG1P17
207,AKT1
4045,LSAMP
100505616,SNHG21
107985818,LINC01826
123722,FSD2
10452,TOMM40
101926903,LSAMP-AS1
55783,CMTR2
107985820,AC079154.1
285194,TUSC7
129684,CNTNAP5
100616485,MIR4447
102723786,AC106736.1
100506724,LINC00901
105374057,LINC02024
5159,PDGFRB
51668,HSPB11
152404,IGSF11
677778,SCARNA15
105373600,LINC01941
123720,WHAMM
348,APOE
9455,HOMER2
2995,GYPC
115353,LRRC42
341,APOC1
102723796,TLE7
7571,ZNF23
100506765,IGSF11-AS1
342,APOC1P1
152405,TEX55
1044,CDX1
388633,LDLRAD1
100128927,ZBTB42
10157,AASS
346,APOC4
196872,LINC00638
6534,SLC6A7
101929926,TEX51
7348,UPK1B
283638,CEP170B
344,APOC2
83640,RAMAC
9528,TMEM59
7567,ZNF19
1209,CLPTM1
123207,C15orf40
815,CAMK2A
22941,SHANK2
274,BIN1
8702,B4GALT4
56901,NDUFA4L2
122618,PLD4
53339,BTBD1
10164,CHST4
246329,STAC3
100132529,TAT-AS1
6898,TAT
132612,ADAD1
10230,NBR2
127428,TCEANC2
113146,AHNAK2
4077,NBR1
100616315,MIR4781
91862,MARVELD3
122616,CLBA1
100616404,MIR4515
200008,CDCP2
23035,PHLPP2
22864,R3HDM2
53346,TM6SF1
606495,CYB5RL
5971,RELB
55038,CDCA4
29933,GPR132
51253,MRPL37
3558,IL2
11129,CLASRP
100874201,B4GALT4-AS1
57514,ARHGAP31
100874198,SHANK2-AS1
3714,JAG2
220070,SHANK2-AS3
23648,SSBP3
59067,IL21
100500844,MIR3664
399923,ACTE1P
100874246,ARHGAP31-AS1
55254,TMEM39A
1717,DHCR7
113277,TMEM106A
50810,HDGFL3
100379141,SNORA70D
100996941,IL21-AS1
164,AP1G1
340075,ARSI
646,BNC1
166379,BBS12
6949,TCOF1
3626,INHBC
2247,FGF2
83729,INHBE
56983,POGLUT1
6457,SH3GL3
100874261,CCDC200
2735,GLI1
11162,NUDT6
6066,RNU2-1
389549,FEZF1
166378,SPATA5
51300,TIMMDC1
162979,ZNF296
57188,ADAMTSL3
55191,"NADSYN1"
154860,FEZF1-AS1
619518,SSBP3-AS1
102465458,MIR6765
256281,NUDT14
64333,ARHGAP9
79760,GEMIN7
379,ARL4D
26027,ACOT11
93664,CADPS2
106660605,MIR2117HG
100313779,MIR2117
1659,DHX8
57787,MARK4
10252,SPRY1
2972,BRF1
941,CD80
285419,LINC01091
338094,FAM151A
141,ADPRH
374977,MROH7
51365,PLA1A
284352,PPP1R37
102466728,MIR6754
440050,KRTAP5-7
57830,KRTAP5-8
3846,KRTAP5-9
2118,ETV4
64091,POPDC2
387273,KRTAP5-10
284353,NKPD1
101927087,LINC02516
440051,KRTAP5-11
79090,TRAPPC6A
57182,ANKRD50
692111,SNORD71
342371,ATXN1L
285407,ALG1L9P
79633,FAT4
10063,COX17
9798,IST1
388552,BLOC1S3
89876,CFAP91
90332,EXOC3L2
1158,CKM
100131539,ZNF705E
4141,MARS1
245911,DEFB108B
100302267,MIR2054
147700,KLC3
4222,MEOX1
100133315,AP002495.1
101927109,LINC02379
643707,GOLGA6L4
50964,SOST
100129216,DEFB131B
1845,DUSP3
103171574,AC243562.3
27152,INTU
55298,RNF121
642402,GOLGA6L5P
7268,TTC4
284067,CFAP97D1
972,CD74
25973,PARS2
2068,ERCC2
4356,MPP3
388165,UBE2Q2P1
55001,TTC22
90135,BTBD6
8856,NR1I2
23241,PACS2
163747,LEXM
168433,RNF133
100506874,LINC00933
83447,SLC25A31
378925,RNF148
1718,DHCR24
6208,RPS14
50833,TAS2R16
22824,HSPA4L
6561,SLC13A1
54993,ZSCAN2
10068,IL18BP
102546298,NDST1-AS1
3340,NDST1
2932,GSK3B
146894,CD300LG
154865,IQUB
11346,SYNPO
102465454,MIR6758
1649,DDIT3
4355,MPP2
91977,MYOZ3
105378736,AL590440.2
199964,TMEM61
55565,ZNF821
7809,BSND
4926,NUMA1
693201,MIR616
10848,PPP1R13L
114785,MBD6
255738,PCSK9
84942,WDR73
55696,RBM22
10733,PLK4
23358,USP24
4698,NDUFA5
51164,DCTN4
647310,TEX22
10540,DCTN2
100507437,AL928654.1
9112,MTA1
339761,CYP27C1
10849,POLR1G
2067,ERCC1
165829,GPR156
109729135,MIR4422HG
100616272,MIR4422
2071,ERCC3
116064,LRRC58
105378738,LINC01755
342372,PKD1L3
105378739,LINC01753
11167,FSTL1
256471,MFSD8
4828,NMB
85027,SMIM3
142685,ASB15
345611,IRGM
23478,SEC11A
91975,ZNF300
105378744,LINC01767
1723,DHODH
406975,MIR198
8613,PLPP3
102724555,ASB15-AS1
4710,NDUFB4
2878,GPX3
442721,LMOD2
8976,WASL
3081,HGD
102464836,MIR6088
5563,PRKAA2
2354,FOSB
54957,TXNL4B
3798,KIF5A
23553,HYAL4
10318,TNIP1
199920,FYB2
3240,HP
6677,SPAM1
731,C8A
79837,PIP4K2C
6253,RTN2
9640,ZNF592
285282,RABL3
10746,MAP3K2
732,C8B
1397,CRIP2
57538,ALPK3
23591,FAM215A
105375483,AC004690.2
730130,TMEM229A
5539,PPY
196403,DTX3
2960,GTF2E1
1600,DAB1
9154,SLC28A1
5697,PYY
162417,"NAGS"
101926983,LINC02049
100506922,MAP3K2-DT
115557,ARHGEF25
9515,STXBP5L
2861,GPR37
84336,TMEM101
5624,PROC
101926890,DAB1-AS1
25913,POT1
147699,PPM1N
124801,LSM12
115209,OMA1
92579,G6PC3
1396,CRIP1
7408,VASP
100616187,MIR4783
55677,IWS1
4070,TACSTD2
10014,HDAC5
114803,MYSM1
80207,OPA3
2583,B4GALNT1
2828,GPR4
3250,HPR
24139,EML2
283643,TEDC1
5151,PDE8A
100847043,MIR5682
10721,POLQ
9785,DHX38
3725,JUN
105378753,LINC02777
4648,MYO7B
10956,OS9
503582,ARGFX
51725,FBXO40
729467,HSD52
3059,HCLS1
105371789,AC023855.1
55277,FGGY
78995,HROB
83449,PMFBP1
92591,ASB16
339201,ASB16-AS1
55679,LIMS2
401398,POT1-AS1
101928283,POT1-AS1
2804,GOLGB1
79089,TMUB2
80757,TMEM121
442902,MIR330
100287177,EML2-AS1
2696,GIPR
56970,ATXN7L3
440300,CSPG4P12
100133220,GOLGA6L3
101927957,LINC01572
102465871,MIR8071-1
80167,ABHD18
100616409,MIR4711
51361,HOOK1
100128494,AP002490.1
100422953,MIR3165
102466889,MIR8071-2
220074,AP000812.4
11214,AKAP13
101928254,AC019155.2
116986,AGAP2
55132,LARP1B
463,ZFHX3
1573,CYP2J2
220074,LRTOMT
2918,GRM8
7343,UBTF
693227,MIR642A
100500845,MIR642B
9657,IQCB1
6633,SNRPD2
100616374,MIR4539
100616135,MIR4507
100616276,MIR4538
100616422,MIR4537
127795,C1orf87
100130776,AGAP2-AS1
54814,QPCTL
6302,TSPAN31
283902,HCCAT5
23403,FBXO46
100506172,LINC01568
388553,MEIOSIN
105378763,LINC01748
147912,SIX5
1019,CDK4
109729182,DM1-AS
693177,MIR592
101928333,GRM8-AS1
1760,DMPK
55004,LAMTOR1
168850,ZNF800
101926964,AC099792.1
101928035,AC138627.1
55840,EAF2
4774,NFIA
25906,ANAPC15
5713,PSMD7
102466729,MIR6759
92979,MARCHF9
10424,PGRMC2
1594,CYP27B1
6565,SLC15A2
309,ANXA6
100506682,AC000124.1
79571,GCC1
100507487,LINC02615
4234,METTL1
381,ARF5
79960,JADE1
25895,EEF1AKMT3
440348,NPIPB15
497190,CLEC18B
10102,TSFM
102465469,MIR6782
6521,SLC4A1
2840,GPR17
100996570,NFIA-AS2
107984827,AC009053.3
645030,NFIA-AS1
55339,WDR33
2734,GLG1
286676,ILDR1
102465803,MIR7706
29999,FSCN3
338005,LINC00221
83941,TM2D1
64410,KLHL25
100302121,MIR1276
5078,PAX4
100847084,MIR548AP
101929701,LINC01584
10677,AVIL
2352,FOLR3
942,CD86
132320,SCLT1
10207,PATJ
84826,SFT2D3
5433,POLR2D
123624,AGBL1
1762,DMWD
2348,FOLR1
26112,CCDC69
81492,RSPH6A
83607,AMMECR1L
27044,SND1
10106,CTDSP2
846,CASR
100847062,MIR5195
10900,RUNDC3A
727915,AGBL1-AS1
2760,GM2A
105370954,AC016987.2
102724452,AC016987.1
285641,SLC36A3
407016,MIR26A2
8189,SYMPK
79595,SAP130
283387,AC083805.1
145978,LINC00052
2350,FOLR2
4916,NTRK3
132321,C4orf33
55159,RFWD3
1475,CSTA
153201,SLC36A2
131076,CCDC58
51629,SLC25A39
100506869,AC020637.1
27099,SND1-IT1
101927282,LINC02466
64101,LRRC4
197259,MLKL
101927653,LINC02388
693178,MIR593
406917,MIR129-1
3952,LEP
121227,LRIG3
26355,FAM162A
107986313,LINC02465
206358,SLC36A1
55131,RBM28
3636,INPPL1
79152,FA2H
54554,WDR5B
56886,UGGT1
79726,WDR59
3836,KPNA1
101927305,SNHG27
401399,PRRT4
9194,SLC16A7
104355285,LINC01256
3614,IMPDH1
2196,FAT2
3171,FOXA3
84937,ZNRF1
26145,IRF2BP1
339344,MYPOP
339345,"NANOS2"
4858,NOVA2
2896,GRN
283738,NTRK3-AS1
26589,MRPL46
401,PHOX2A
57575,PCDH10
729440,CCDC61
102465246,MIR6499
197257,LDHD
105378231,AC011374.1
6678,SPARC
64963,MRPS11
81570,CLPB
338811,TAFA2
768217,MIR769
8993,PGLYRP1
444882,IGFL4
9394,HS6ST1
147920,IGFL2
132430,PABPC4L
83666,PARP9
55070,DET1
151121,LINC01854
9958,USP15
101927096,CLMAT3
105373615,LINC02572
388555,IGFL3
475,ATOX1
389033,PLAC9P1
101927924,LINC01856
100422902,MIR3116-1
100422946,MIR3116-2
645553,IGFL2-AS1
101929743,LINC01586
54596,L1TD1
100131320,RAB6C-AS1
100507528,LINC00613
100302235,MIR1179
407044,MIR7-2
100616238,MIR3529
84084,RAB6C
64782,AEN
163782,KANK4
93429,AC006262.1
105377441,LINC02511
284069,FAM171A2
3669,ISG20
374918,IGFL1
10146,G3BP1
54510,PCDH18
728378,POTEF
64344,HIF3A
176,ACAN
100506281,AC009078.2
285103,MED15P9
3674,ITGA2B
7398,USP1
91409,CCDC74B
151636,DTX3L
105377443,LINC02172
641365,LINC00616
165631,PARP15
102465133,MIR6125
23131,GPATCH8
23041,MON2
85440,DOCK7
55627,SMPD4
145864,HAPLN3
101928555,LINC01537
54625,PARP14
5138,PDE2A
641364,SLC7A11-AS1
2535,FZD2
4240,MFGE8
23657,SLC7A11
5536,PPP5C
101927017,LINC01180
284071,MEIOC
29923,HILPDA
10428,CFDP1
55798,METTL2B
124808,CCDC43
79663,HSPBAP1
100874047,LINC00499
2741,GLRA1
84925,SLC49A4
80174,DBF4B
124491,TMEM170A
100129550,LINC02035
54437,SEMA5B
4166,CHST6
105377448,AC109927.1
25819,NOCT
346653,FAM71F2
83987,CCDC8
23563,CHST5
101927115,LINC01933
55228,PNMA8A
1998,ELF2
11057,ABHD2
79583,TMEM231
100506012,PPP5D1
4185,ADAM11
56923,NMUR2
57469,PNMA8B
808,CALM3
101927134,LINC01470
84691,FAM71F1
2890,GRIA1
11345,GABARAPL2
23536,ADAT1
813,CALU
6017,RLBP1
10954,PDIA5
84709,MGARP
5739,PTGIR
10052,GJC1
55215,FANCI
4717,NDUFC1
3735,KARS1
94235,GNG8
51751,HIGD1B
147906,DACT3
100506068,DACT3-AS1
9343,EFTUD2
102465667,MIR7110
25865,PRKD2
26984,SEC22A
80155,"NAA15"
611,OPN1SW
64753,CCDC136
111,ADCY5
54386,TERF2IP
100033411,DUXB
80097,MZT2B
105371346,CPHXL
85445,CNTNAP4
105378238,LINC01861
10827,FAM114A2
112714,TUBA3E
83452,RAB33B
201562,HACD2
80854,SETD7
100506826,MYLK-AS1
84317,CCDC115
2318,FLNC
29888,STRN4
4638,MYLK
388389,CCDC103
4258,MGST2
92856,IMP4
406931,MIR139
100528020,FAM187A
116985,ARAP1
2670,GFAP
55534,MAML3
60592,SCOC
100129858,SCOC-AS1
101928203,LINC02125
100873940,MYLK-AS2
64770,CCDC14
100616172,MIR4719
1047,CLGN
4238,MFAP3
22879,MON1B
26469,PTPN18
406891,MIRLET7I
57460,PPM1H
110806300,FLNC-AS1
375616,KCP
55568,GALNT10
152586,MGAT4D
552,AVPR1A
100130958,SYCE1L
283417,DPY19L2
255520,ELMOD2
170692,ADAMTS18
386627,SAP30L-AS1
79147,FKRP
9296,ATP6V1F
7350,UCP1
27329,ANGPTL3
100130705,ATP6V1FNB
100302181,MIR1294
79685,SAP30L
3663,IRF5
23158,TBC1D9
54763,ROPN1
283927,NUDT7
84938,ATG4C
9421,HAND1
653269,POTEI
10329,RXYLT1
146909,KIF18B
5428,POLG
57484,RNF150
100422950,MIR3141
100302284,MIR1303
8997,KALRN
23367,LARP1
57687,VAT1L
104169670,RXYLT1-AS1
57522,SRGAP1
27309,ZNF330
10143,CLEC3A
653275,CFC1B
105378769,LINC01739
102466734,MIR6783
6510,SLC1A5
4836,NMT1
51741,WWOX
150527,PRSS40A
646743,PRSS40A
693126,MIR548A2
55997,CFC1
54806,AHI1
100507639,LINC02432
653781,POTEJ
3600,IL15
10826,FAXDC2
144577,C12orf66
100132708,CYP4F30P
100996301,FOXD3-AS1
10882,C1QL1
27022,FOXD3
102464823,MIR6068
1175,AP2S1
79877,DCAKD
115749,C12orf56
29929,ALG6
344561,GPR148
205147,AMER3
50649,ARHGEF4
2909,ARHGAP35
100616306,MIR378H
9337,CNOT8
23534,TNPO3
11260,XPOT
113026,PLCD3
4861,NPAS1
8821,INPP4B
4094,MAF
23421,ITGB3BP
101928248,LINC01229
102465470,MIR6784
79777,ACBD4
102466983,MIR6766
254559,MIR9-3HG
54958,TMEM160
100847021,MIR5002
102464832,MIR6083
23211,ZC3H4
7372,UMPS
29110,TBK1
102467146,MAFTRR
10055,SAE1
130074,FAM168B
102724319,BX004807.1
84455,EFCAB7
55041,PLEKHB2
10614,HEXIM1
124790,HEXIM2
100506020,ARAP1-AS2
10809,STARD10
5236,PGM1
83657,DYNLRB2
286016,TPI1P2
105371795,AC138150.2
339192,AC008105.2
27113,BBC3
340348,TSPAN33
752,FMNL1
101928276,LINC01227
4919,ROR1
100422899,MIR3190
100422832,MIR3191
25929,GEMIN5
6608,SMO
26093,CCDC9
100422864,MIR544B
101927034,ROR1-AS1
124359,CDYL2
3693,ITGB5
148581,UBE2U
105377623,AC104596.1
84640,USP38
407051,MIR9-3
51458,RHCG
255783,INAFM1
728,C5AR1
23382,AHCYL2
27202,C5AR2
100996425,ARLNC1
57685,CACHD1
9704,DHX34
100616410,MIR4692
29093,MRPL22
89849,ATG16L2
2549,GAB1
283761,LINC00928
445582,POTEE
90381,TICRR
56667,MUC13
56917,MEIS3
100616338,MIR4794
55225,RAVER2
285643,KIF4B
6444,SGCD
57493,HEG1
124783,SPATA32
56942,CMC2
3716,JAK1
374654,KIF7
100423017,MIR3139
8467,SMARCA5
84561,SLC12A8
153743,PPP1R2B
91937,TIMD4
440910,FAR2P4
283349,RASSF3
57464,STRIP2
5346,PLIN1
150786,RAB6D
26762,HAVCR1
100500856,MIR548Z
693129,MIR548C
2799,GNS
8800,PEX11A
101927636,AC107223.1
55839,CENPN
100287482,SMKR1
56964,WDR93
9873,FCHSD2
6543,SLC8A2
4899,NRF1
653784,MZT2A
84868,HAVCR2
441046,GUSBP5
166752,FREM3
100847039,MIR5092
7707,ZNF148
11133,KPTN
113457,TUBA3D
2996,GYPE
55897,MESP1
9443,MED7
2994,GYPB
100616378,MIR4784
150776,SMPD4BP
145873,MESP2
100505681,"NAPA-AS1"
3702,ITK
23300,ATMIN
8775,"NAPA"
290,ANPEP
123775,C16orf46
105375501,AC084864.2
406958,MIR182
407053,MIR96
406959,MIR183
90557,CCDC74A
23329,TBC1D30
7328,UBE2H
2653,GCSH
153745,FAM71B
26999,CYFIP2
100423004,MIR4315-1
5029,P2RY2
2993,GYPA
8723,SNX4
5031,P2RY6
84215,ZNF541
109729131,LINC02231
11197,WIF1
51530,ZC3HC1
114780,PKD1L2
114885,OSBPL11
10239,AP3S2
101927994,LINC01087
23592,LEMD3
29998,BICRA
100500854,MIR3671
406893,MIR101-1
9828,ARHGEF17
205,AK4
105374312,AC092902.2
100302204,MIR548I1
101927056,LINC02614
30846,EHD2
9829,DNAJC6
554226,ANKRD30BL
253827,MSRB3
29997,NOP53
23008,KLHDC10
100313824,MIR663B
100125556,FAM86JP
84957,RELT
646915,ZNF806
100526783,ARPIN-AP3S2
200810,ALG1L
2863,GPR39
100128325,AC087071.1
84928,TMEM209
152015,ROPN1B
116372,LYPD1
54741,LEPROT
100847059,MIR5094
100846993,MIR5009
348110,ARPIN
344148,NCKAP5
3953,LEPR
23201,FAM168A
53630,BCO1
374655,ZNF710
692091,SNORD23
106144593,NOP53-AS1
6415,SELENOW
100422841,MIR3174
109729181,ZNF710-AS1
3418,IDH2
54946,SLC41A3
8139,GAN
101928185,NCKAP5-AS1
105369187,AC025419.1
58473,PLEKHB1
101928161,NCKAP5-AS2
136263,SSMEM1
284355,TPRX1
100616150,MIR4720
80790,CMIP
1358,CPA2
1406,CRX
105369807,LINC02454
4249,MGAT5
204010,RPSAP52
8091,HMGA2
646576,HHIP-AS1
100131814,LINC00271
6822,SULT2A1
64399,HHIP
10509,SEMA4B
100500878,MIR3679
100131137,BSPH1
51200,CPA4
81615,TMEM163
64100,ELSPBP1
5142,PDE4B
102465840,MIR7854
102465251,MIR6504
27115,PDE7B
10393,ANAPC10
56344,CABP5
130013,ACMSD
5336,PLCG2
100129940,HMGA2-AS1
8605,PLA2G4C
102464827,MIR6074
105369810,LINC02425
93979,CPA5
84298,LLPH
644135,AL138828.1
100847069,MIR5590
103625681,LLPH-DT
905,CCNT2
51643,TMBIM4
113115,MTFR2
10840,ALDH1L1
408263,FNDC9
8728,ADAM19
10519,CIB1
9774,BCLAF1
101927139,PDE4B-AS1
80122,MAP3K19
106144526,PLA2G4C-AS1
84251,SGIP1
3978,LIG1
390637,GDPGP1
1357,CPA1
440307,TTLL13P
6059,ABCE1
5870,RAB6A
11213,IRAK3
51335,NGRN
95681,CEP41
23766,GABARAPL3
102465249,MIR6502
348938,NIPAL4
93517,SDR42E1
342132,ZNF774
92797,HELB
100422871,MIR3117
200132,TCTEX1D1
3294,HSD17B2
11063,SOX30
10022,INSL5
8826,IQGAP1
79819,DNAI4
10200,MPHOSPH6
23426,GRIP1
100190949,C5orf52
54974,THG1L
374920,ZSWIM9
22930,RAB3GAP1
51642,MRPL48
134353,LSM11
1012,CDH13
22900,CARD8
54726,OTUD4
9685,CLINT1
100874204,ALDH1L1-AS1
57708,MIER1
100862662,ALDH1L1-AS2
105374088,AC063919.2
28999,KLF15
100506907,CCDC37-DT
348807,CFAP100
102465863,MIR8058
101928446,AC099506.1
101928417,AC125793.1
100422853,MIR3182
51287,COA4
101927697,LINC02227
102724163,AC009119.1
79364,ZXDC
80227,PAAF1
3281,HSBP1
1879,EBF1
109616967,SNORA40B
84083,ZRANB3
105377466,LINC02266
23417,MLYCD
4086,SMAD1
131669,UROC1
4232,MEST
29948,OSGIN1
64784,CRTC3
9053,MAP7
101927740,LINC02202
54550,NECAB2
153830,RNF145
101927659,SMAD1-AS2
166012,CHST13
166785,MMAA
